amenity_id,category,subtype,name,latitude,longitude,district
N11954592105,retail,supermarket,Palengke Supermarket,24.471047,54.370541,Al Zahiyah
N4747834395,retail,supermarket,Pinoy Mart Supermarket,24.499065,54.375881,Al Zahiyah
N5438628622,retail,supermarket,Quick Stop Supermarket,24.488186,54.38146,Al Zahiyah
N3365339530,retail,supermarket,Rich & fresh Supermarket,24.465325,54.3809,Al Zahiyah
N4749178423,retail,supermarket,Royal City Market,24.496075,54.371604,Al Zahiyah
N5722481821,retail,supermarket,SAFA express supermarket,24.481607,54.360777,Al Zahiyah
N4243150790,retail,supermarket,SP Deli,24.497772,54.378343,Al Zahiyah
N5887726486,retail,supermarket,Safa Express,24.494329,54.374307,Al Zahiyah
N4738824110,retail,supermarket,Safa Express Supermarket,24.490984,54.359189,Al Zahiyah
N11493978269,retail,supermarket,Safa Express Supermarket,24.501788,54.375982,Al Zahiyah
N4649576692,retail,supermarket,Safa express supermarket,24.486738,54.365706,Al Zahiyah
N8002367064,retail,supermarket,Salman Baqala,24.489997,54.361915,Al Zahiyah
N4510129193,retail,supermarket,Seven Colours Hypermarket,24.49555,54.377396,Al Zahiyah
N4749077285,retail,supermarket,Seven Emirates Supermarket,24.498833,54.372253,Al Zahiyah
N9665694618,retail,supermarket,Seven Emirates Supermarket,24.491826,54.370541,Al Zahiyah
N13251252601,retail,supermarket,Seven Emirates Supermarket,24.49863,54.375274,Al Zahiyah
N2568284440,retail,supermarket,Spinneys,24.473074,54.377391,Al Zahiyah
N4725062810,retail,supermarket,Spinneys,24.487365,54.357535,Al Zahiyah
N4745631318,retail,supermarket,Square Supermarket,24.476449,54.36701,Al Zahiyah
N4341600584,retail,supermarket,Step Grocery,24.488739,54.381431,Al Zahiyah
N2299180957,retail,supermarket,Supermarket Granite,24.474037,54.378383,Al Zahiyah
N9463174927,retail,supermarket,Supermarket Granite,24.489989,54.364537,Al Zahiyah
N2152284555,retail,marketplace,The Souq Central Market,24.489153,54.357224,Al Zahiyah
N9724994196,retail,supermarket,United Express,24.48423,54.360359,Al Zahiyah
N5250216222,retail,supermarket,Viva Supermarket,24.476723,54.366018,Al Zahiyah
N11812201778,retail,supermarket,WWestZone,24.49542,54.375175,Al Zahiyah
N4831173327,retail,supermarket,Wenchao Hypermarket,24.496578,54.373837,Al Zahiyah
N13277769802,retail,supermarket,West Zone,24.496745,54.377672,Al Zahiyah
N12287023316,retail,supermarket,West Zone Supermarket,24.494128,54.377232,Al Zahiyah
N5892724086,retail,supermarket,West Zone supermarket,24.48557,54.357883,Al Zahiyah
W26786016,retail,mall,World Trade Center / The Mall,24.487476,54.357325,Al Zahiyah
N4426210089,retail,supermarket,baqala Airlines,24.491121,54.368072,Al Zahiyah
N5239367622,retail,supermarket,fine way hypermarket,24.490731,54.374669,Al Zahiyah
N12279087421,retail,supermarket,viva,24.495144,54.365061,Al Zahiyah
W1349925782,retail,marketplace,"""Souk""",24.47624,54.331132,Corniche
N1394625293,retail,supermarket,Abela,24.475792,54.346406,Corniche
N565499364,retail,supermarket,Carrefour,24.474969,54.321752,Corniche
N768551160,retail,supermarket,Choitram's Fresh,24.470044,54.340175,Corniche
N769071956,retail,supermarket,Coop,24.4721,54.340714,Corniche
W1239395646,retail,marketplace,Handicrafts Souk,24.476879,54.331468,Corniche
W225643187,retail,mall,Marina Mall,24.47604,54.321169,Corniche
N12583084063,retail,marketplace,Marina Walk Carnival,24.476495,54.324845,Corniche
N2146148410,retail,supermarket,Marks & Spencers,24.47515,54.321151,Corniche
N11333126212,retail,supermarket,Organic Foods & Café,24.46426,54.3282,Corniche
N5934741386,retail,supermarket,Redline Supermarket,24.470851,54.343738,Corniche
N4003563879,retail,supermarket,Shaheen Super Market,24.468746,54.339715,Corniche
N2668249949,retail,supermarket,Spar,24.470062,54.342125,Corniche
N769861678,retail,supermarket,Spinneys,24.465462,54.334571,Corniche
N4737139896,retail,supermarket,carryfood supermarket,24.482122,54.350109,Corniche
N9701502918,retail,supermarket,(unnamed supermarket),24.455426,54.385206,Danet Abu Dhabi
N3799885181,retail,supermarket,ADNOC Oasis,24.429798,54.393884,Danet Abu Dhabi
N1115070511,retail,supermarket,Abu Dhabi Cooperative - Muroor,24.433598,54.439561,Danet Abu Dhabi
N5032168956,retail,supermarket,Al Mushref Cooperative Society,24.426284,54.407539,Danet Abu Dhabi
W152954973,retail,mall,Al Mushref Cooperative Society Mall,24.426271,54.407635,Danet Abu Dhabi
N4066165473,retail,supermarket,Alam Supermarket,24.434128,54.434472,Danet Abu Dhabi
N4135718690,retail,supermarket,Alam Supermarket,24.452357,54.386468,Danet Abu Dhabi
N3853525643,retail,supermarket,Carrefour,24.423503,54.451902,Danet Abu Dhabi
N3880731693,retail,supermarket,Carrefour Supermarket,24.419691,54.443019,Danet Abu Dhabi
N3975250819,retail,supermarket,Circle K,24.430124,54.437602,Danet Abu Dhabi
N4743459645,retail,supermarket,Day Mart,24.447534,54.399293,Danet Abu Dhabi
N4736475097,retail,supermarket,Day Mart Hyper Market,24.447574,54.399367,Danet Abu Dhabi
N3959135142,retail,marketplace,Farmer's Market,24.434507,54.412477,Danet Abu Dhabi
N4278776768,retail,supermarket,Fatima Supermarket,24.439219,54.451185,Danet Abu Dhabi
N3959234671,retail,marketplace,Fish Market,24.43488,54.412784,Danet Abu Dhabi
N11333245984,retail,supermarket,LuLu Xpress Freshmarket,24.417524,54.442266,Danet Abu Dhabi
W419436892,retail,supermarket,Lulu Xpress,24.439775,54.412966,Danet Abu Dhabi
N4286529892,retail,supermarket,MILLENIUM TRADING LLC BR. 1,24.445069,54.404838,Danet Abu Dhabi
W152954964,retail,supermarket,Mazaraa,24.426044,54.408727,Danet Abu Dhabi
N3959234672,retail,marketplace,Meat Market,24.434729,54.412568,Danet Abu Dhabi
W91673883,retail,mall,Mushrif Mall,24.434513,54.412723,Danet Abu Dhabi
N3977647380,retail,supermarket,Rich And Fresh Supermarket,24.432817,54.432939,Danet Abu Dhabi
N4498704193,retail,supermarket,Souq Planet,24.424222,54.406938,Danet Abu Dhabi
N3975241119,retail,supermarket,Spinney's,24.431137,54.437683,Danet Abu Dhabi
N3953417636,retail,supermarket,Waitrose,24.446151,54.439039,Danet Abu Dhabi
W378705913,retail,mall,Al Raha Gardens,24.432116,54.566724,Khalifa City
W91673831,retail,mall,Al Raha Mall,24.439039,54.574038,Khalifa City
N1718154477,retail,supermarket,Al Safa Express,24.431878,54.566629,Khalifa City
N3183448589,retail,supermarket,Carrefour Supemarket,24.400635,54.575424,Khalifa City
N10816722511,retail,supermarket,Coop,24.419884,54.578687,Khalifa City
N11647403969,retail,supermarket,Hyperama Abu Dhabi,24.411561,54.590783,Khalifa City
N1835326637,retail,marketplace,Khalifa City A Market,24.421578,54.565565,Khalifa City
N2106837633,retail,supermarket,Khalifa City A Market,24.423465,54.564831,Khalifa City
N5673424808,retail,supermarket,Spar Market,24.406548,54.569333,Khalifa City
N5115692122,retail,supermarket,Spiney's,24.402876,54.551735,Khalifa City
N5133195121,retail,supermarket,Spineys,24.4051,54.550956,Khalifa City
N5189327621,retail,supermarket,Spinneys,24.40369,54.549631,Khalifa City
N5207894623,retail,supermarket,Spinneys Al Forsan,24.404065,54.548833,Khalifa City
N2106855812,retail,supermarket,Supermarket Granite,24.421856,54.565358,Khalifa City
N4862022723,retail,supermarket,السفير مول,24.411619,54.58975,Khalifa City
N12495458691,retail,supermarket,(unnamed supermarket),24.444453,54.613164,Masdar City
N12495458693,retail,supermarket,(unnamed supermarket),24.444706,54.614148,Masdar City
N12495458700,retail,supermarket,(unnamed supermarket),24.443716,54.612372,Masdar City
N10734204606,retail,supermarket,ADCOOP,24.427344,54.600665,Masdar City
N9629804073,retail,supermarket,Carrefour,24.429494,54.620254,Masdar City
N12529854835,retail,supermarket,Earth,24.412265,54.606193,Masdar City
N3828472454,retail,supermarket,F-Mart Supermarket,24.433921,54.617283,Masdar City
N4386830391,retail,supermarket,Four star Hypermarket,24.349146,54.636451,Masdar City
N9629774013,retail,supermarket,Grandiose,24.433408,54.620804,Masdar City
W727059083,retail,mall,My City Centre,24.42919,54.619968,Masdar City
N3828727116,retail,supermarket,Organic Supermarket,24.433429,54.617924,Masdar City
N13264829072,retail,supermarket,Royal City Market,24.385967,54.638708,Masdar City
N13821225510,retail,supermarket,Royal Gulf Hypermarket,24.374358,54.648443,Masdar City
N1536217598,retail,supermarket,Souq Planet,24.442103,54.607536,Masdar City
N11807144799,retail,supermarket,Spinneys,24.442295,54.607962,Masdar City
N2411229777,retail,supermarket,(unnamed supermarket),24.262243,54.551618,Mohammed Bin Zayed City
N4751520290,retail,supermarket,(unnamed supermarket),24.330322,54.535335,Mohammed Bin Zayed City
N4765974486,retail,supermarket,(unnamed supermarket),24.326311,54.53138,Mohammed Bin Zayed City
N7196882306,retail,supermarket,(unnamed supermarket),24.325553,54.530826,Mohammed Bin Zayed City
N4749927387,retail,supermarket,AL Madinah Hypermarket,24.335968,54.533113,Mohammed Bin Zayed City
N7562766517,retail,supermarket,Al Janah Al Dhahabi Foodstuff,24.327447,54.531169,Mohammed Bin Zayed City
N12455561867,retail,supermarket,Al Wadi Paper Industries LLC,24.286386,54.492054,Mohammed Bin Zayed City
N4751559671,retail,supermarket,Alam Supermarket,24.327164,54.536394,Mohammed Bin Zayed City
N4752127472,retail,supermarket,Baniyas General Market,24.323253,54.534884,Mohammed Bin Zayed City
N4758563700,retail,supermarket,Baniyas Spike,24.323861,54.534579,Mohammed Bin Zayed City
N4749927386,retail,supermarket,Big Star Bakery & Supermarket,24.336092,54.5334,Mohammed Bin Zayed City
N4752127473,retail,supermarket,Brown Bag Supermarket,24.322792,54.534892,Mohammed Bin Zayed City
N953558274,retail,supermarket,Carrefour,24.332999,54.523016,Mohammed Bin Zayed City
N2554137663,retail,supermarket,Circle K,24.32321,54.520832,Mohammed Bin Zayed City
W102820609,retail,mall,Dalma Mall,24.333056,54.523821,Mohammed Bin Zayed City
N4758761938,retail,supermarket,Fresh & More,24.326262,54.53485,Mohammed Bin Zayed City
N4752054511,retail,supermarket,Fresh & More Supermarket,24.322415,54.538355,Mohammed Bin Zayed City
N4751453760,retail,supermarket,Fresh Fruit Mart,24.329359,54.536547,Mohammed Bin Zayed City
N4752098752,retail,supermarket,Fresh Fruit Mart,24.324047,54.537314,Mohammed Bin Zayed City
N4758630019,retail,supermarket,Millennium Supermarket,24.324205,54.533054,Mohammed Bin Zayed City
N4888629724,retail,supermarket,New golden city supermarket,24.281097,54.582816,Mohammed Bin Zayed City
N4752130536,retail,supermarket,Red Mart Supermarket,24.318974,54.537008,Mohammed Bin Zayed City
N4759058552,retail,supermarket,Sagar Vegetables,24.327408,54.534439,Mohammed Bin Zayed City
N3670244469,retail,supermarket,Tuwairish SuperMarket,24.330893,54.535472,Mohammed Bin Zayed City
N4688851389,retail,supermarket,spinneys,24.327063,54.533648,Mohammed Bin Zayed City
N4125427599,retail,supermarket,(unnamed supermarket),24.358247,54.506736,Mussafah
N4598614395,retail,supermarket,(unnamed supermarket),24.370939,54.516558,Mussafah
N4736315121,retail,supermarket,(unnamed supermarket),24.349122,54.492192,Mussafah
N4924692922,retail,supermarket,(unnamed supermarket),24.360484,54.522792,Mussafah
N5196215931,retail,supermarket,(unnamed supermarket),24.370932,54.504229,Mussafah
N7077530401,retail,supermarket,(unnamed supermarket),24.360142,54.485111,Mussafah
N7077578892,retail,supermarket,(unnamed supermarket),24.359763,54.485845,Mussafah
N7100638288,retail,supermarket,(unnamed supermarket),24.349077,54.497574,Mussafah
N7698355090,retail,supermarket,(unnamed supermarket),24.351852,54.499515,Mussafah
N9463174922,retail,supermarket,(unnamed supermarket),24.3623,54.510033,Mussafah
N9544640617,retail,supermarket,(unnamed supermarket),24.370465,54.504697,Mussafah
N5013425647,retail,supermarket,Al Fahad Supermarket,24.351787,54.488602,Mussafah
N4751084466,retail,supermarket,Alam Hypermarket,24.362079,54.517022,Mussafah
N4938217421,retail,supermarket,Alam Supermarket,24.372418,54.506614,Mussafah
N4577165489,retail,supermarket,Alam supermarket,24.373845,54.510023,Mussafah
N7100638093,retail,supermarket,Ali Hasan Hypermarket,24.351768,54.495489,Mussafah
N6518263085,retail,supermarket,Aluminium Workshops & Scrap Area,24.356824,54.498352,Mussafah
N6780339485,retail,supermarket,BIG MART HYPERMARKET,24.345639,54.489783,Mussafah
W482764449,retail,supermarket,BIG Mart,24.356695,54.501296,Mussafah
W117601284,retail,supermarket,Big Star,24.372015,54.492912,Mussafah
N4646630695,retail,supermarket,Big mart,24.356671,54.499982,Mussafah
N4685171695,retail,supermarket,Blue pearls supermarket,24.349519,54.52087,Mussafah
N4598593492,retail,supermarket,Carefive,24.369233,54.510669,Mussafah
N4796512421,retail,supermarket,Dash bangla supermarket,24.354628,54.501455,Mussafah
N4758776898,retail,supermarket,Deah Bangla Supermarket,24.354548,54.501458,Mussafah
N5313450321,retail,supermarket,Ever choice hypermarket,24.363548,54.507503,Mussafah
N4796502525,retail,supermarket,Express Al Madina Hypermarket,24.353935,54.490012,Mussafah
N5013425649,retail,supermarket,Express Al Madina Hypermarket,24.352275,54.4904,Mussafah
N4758831639,retail,supermarket,Fathima General Market,24.346785,54.510315,Mussafah
N4796509626,retail,supermarket,Fathima general market,24.346443,54.510294,Mussafah
N4268280538,retail,supermarket,Fresh & More,24.372809,54.5099,Mussafah
W483128805,retail,supermarket,Fresh Food,24.346175,54.499904,Mussafah
W410932405,retail,supermarket,GRACE SUPER MARKET Branch-1,24.359926,54.504377,Mussafah
N9689335617,retail,supermarket,Grand Gifts,24.373136,54.480321,Mussafah
N4758806294,retail,supermarket,Jabal Sawad,24.352818,54.464871,Mussafah
N7669317286,retail,supermarket,K.M. HYPERMARKET,24.345672,54.48646,Mussafah
N3926521219,retail,supermarket,KM Trading,24.346848,54.515155,Mussafah
N4562202610,retail,supermarket,Lal market,24.370465,54.506203,Mussafah
N4565579389,retail,supermarket,Mid night supermarket,24.348484,54.519197,Mussafah
N4569880990,retail,supermarket,Mid night supermarket,24.347146,54.51774,Mussafah
N4796509625,retail,supermarket,Mussafah City,24.366882,54.48539,Mussafah
N4758542733,retail,supermarket,Oilfield Supplies,24.36188,54.502117,Mussafah
N5350784421,retail,supermarket,Paragon,24.350409,54.484666,Mussafah
N4758467895,retail,supermarket,Rabee Al Madeena Supermarket,24.354396,54.486348,Mussafah
W482770377,retail,supermarket,Royal Emirates Supermarket,24.373596,54.506033,Mussafah
N4562290136,retail,supermarket,Royal Grand Hypermarket LLC,24.364998,54.517597,Mussafah
N9878386818,retail,supermarket,SADAF,24.345698,54.486823,Mussafah
N4796509623,retail,supermarket,Star four,24.373227,54.499061,Mussafah
N4758776914,retail,supermarket,Supermarket Gheysar,24.354519,54.500704,Mussafah
N4531545389,retail,supermarket,Target near Alam market,24.349435,54.476796,Mussafah
N5013425652,retail,supermarket,WAFI Hypermarket,24.349193,54.488325,Mussafah
W483123048,retail,supermarket,Wafa Al Madina Supermarket,24.354749,54.521591,Mussafah
N4562290138,retail,supermarket,Yellow Duck Hypermarket L.L.C,24.366669,54.519799,Mussafah
N4397493497,retail,supermarket,al madina,24.340878,54.490708,Mussafah
N10009153319,retail,supermarket,Carrefour,24.538494,54.411955,Saadiyat Island
N11871259723,retail,supermarket,Grandiose,24.520891,54.433893,Saadiyat Island
W804347434,retail,supermarket,Lulu Market (Hidd al Saadiyat),24.570113,54.463896,Saadiyat Island
N7598031615,retail,supermarket,Spinneys,24.538377,54.425069,Saadiyat Island
W412957093,retail,supermarket,Waitrose,24.549552,54.450501,Saadiyat Island
N7635611163,retail,supermarket,Carrefour Hypermarket Yas,24.488616,54.609183,Yas Island
W522889864,retail,supermarket,Carrefour Hypermarket Yas,24.488469,54.608775,Yas Island
N11807144801,retail,supermarket,Spinneys,24.493314,54.586607,Yas Island
W312812656,retail,mall,Yas Mall,24.488538,54.608919,Yas Island
N6267465307,retail,supermarket,Al Adil Supermarket,24.336731,54.537945,Zayed City
N4584229490,retail,supermarket,Al Madina Hypermarket,24.251999,54.627022,Zayed City
W1155726860,retail,mall,Al Raha Shopping Centre,24.251989,54.627355,Zayed City
W116691880,retail,mall,AlSafeer Mall,24.342816,54.53033,Zayed City
N5365557324,retail,supermarket,Alahlia Co-operative Society,24.344684,54.535143,Zayed City
N4748987673,retail,supermarket,Ali Ba Rasheed Grocery,24.341876,54.530083,Zayed City
W196280062,retail,mall,Bawabat Al Sharq Mall,24.312017,54.620835,Zayed City
N2066273397,retail,supermarket,Carrefour,24.312111,54.62176,Zayed City
N13351425479,retail,supermarket,Carrefour,24.331903,54.625505,Zayed City
N11406041785,retail,supermarket,Earth Supermarket,24.332685,54.566986,Zayed City
N7262996438,retail,supermarket,Fresh park supermarket,24.343394,54.630429,Zayed City
N4749635259,retail,supermarket,Global Fresh,24.337616,54.536881,Zayed City
N4303106695,retail,supermarket,Green Apple,24.29625,54.624299,Zayed City
N4303641090,retail,supermarket,HanARum K-mart,24.343542,54.531713,Zayed City
N4546298998,retail,supermarket,Hydep Park,24.355904,54.616077,Zayed City
N4890114721,retail,supermarket,Khalifa Al Haney Grocery,24.343905,54.535241,Zayed City
W1154161258,retail,mall,Madinati Mall,24.332221,54.625825,Zayed City
W1153922218,retail,mall,Makani,24.353592,54.559261,Zayed City
N4753888478,retail,supermarket,Mohammed Akter Supermarket,24.337073,54.538024,Zayed City
N4749891310,retail,supermarket,Premier Foodstuff,24.336296,54.536213,Zayed City
N13755293001,retail,supermarket,Rich And Fresh Supermarket,24.340397,54.536369,Zayed City
N4763433043,retail,supermarket,Shaheen supermarket,24.306327,54.6114,Zayed City
N4428343192,retail,supermarket,lulu hypermarket banyas,24.296225,54.636133,Zayed City
N4565618911,retail,supermarket,spar,24.294308,54.636325,Zayed City
N5236378724,retail,supermarket,بوابة الشرق مول,24.312293,54.620364,Zayed City
W172488534,services,bank,ADCB,24.553904,54.694076,Al Bahia
W480898852,services,bank,ADIB,24.549089,54.685471,Al Bahia
N1280206474,services,fuel_station,ADNOC,24.557105,54.694514,Al Bahia
N1427780596,services,fuel_station,ADNOC,24.553933,54.841828,Al Bahia
N4634613598,services,fuel_station,ADNOC,24.521219,54.669382,Al Bahia
N4698961389,services,fuel_station,ADNOC,24.582657,54.687834,Al Bahia
